"Market","Forecast","Timestamp"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:56:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:57:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:58:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T05:59:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:00:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:01:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:02:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:03:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:04:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:05:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:06:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:07:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:08:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:09:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:10:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:11:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:12:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:13:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:14:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:15:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:16:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:17:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:18:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:19:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:20:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:21:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:22:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:23:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:24:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:25:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:26:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:27:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:28:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:29:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:30:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:31:00.000Z"
"Oklahoma City vs Indiana Winner?","68.50%","2025-06-19T06:32:00.000Z"
"Oklahoma City vs Indiana Winner?","68.50%","2025-06-19T06:33:00.000Z"
"Oklahoma City vs Indiana Winner?","68.50%","2025-06-19T06:34:00.000Z"
"Oklahoma City vs Indiana Winner?","68.50%","2025-06-19T06:35:00.000Z"
"Oklahoma City vs Indiana Winner?","68.50%","2025-06-19T06:36:00.000Z"
"Oklahoma City vs Indiana Winner?","68.50%","2025-06-19T06:37:00.000Z"
"Oklahoma City vs Indiana Winner?","68.50%","2025-06-19T06:38:00.000Z"
"Oklahoma City vs Indiana Winner?","68.50%","2025-06-19T06:39:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T06:40:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T06:41:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T06:42:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T06:43:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T06:44:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T06:45:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T06:46:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T06:47:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:48:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:49:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:50:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:51:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:52:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:53:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:54:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:55:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:56:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:57:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:58:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T06:59:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:00:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:01:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:02:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:03:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:04:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:05:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:06:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:07:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:08:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:09:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:10:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:11:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:12:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:13:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:14:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:15:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:16:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:17:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:18:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:19:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:20:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:21:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:22:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:23:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:24:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:25:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:26:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:27:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:28:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:29:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:30:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:31:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:32:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:33:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:34:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:35:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:36:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:37:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:38:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:39:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:40:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:41:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:42:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:43:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:44:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:45:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:46:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:47:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:48:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:49:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:50:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:51:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:52:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:53:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:54:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:55:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:56:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:57:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:58:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T07:59:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T14:00:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T14:01:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T14:02:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T14:03:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T14:04:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T14:05:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T14:06:00.000Z"
"Oklahoma City vs Indiana Winner?","68.96%","2025-06-19T14:07:00.000Z"
"Oklahoma City vs Indiana Winner?","68.31%","2025-06-19T14:08:00.000Z"
"Oklahoma City vs Indiana Winner?","68.31%","2025-06-19T14:09:00.000Z"
"Oklahoma City vs Indiana Winner?","68.31%","2025-06-19T14:10:00.000Z"
"Oklahoma City vs Indiana Winner?","68.31%","2025-06-19T14:11:00.000Z"
"Oklahoma City vs Indiana Winner?","68.31%","2025-06-19T14:12:00.000Z"
"Oklahoma City vs Indiana Winner?","68.31%","2025-06-19T14:13:00.000Z"
"Oklahoma City vs Indiana Winner?","68.31%","2025-06-19T14:14:00.000Z"
"Oklahoma City vs Indiana Winner?","68.31%","2025-06-19T14:15:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T14:16:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T14:17:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T14:18:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T14:19:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T14:20:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T14:21:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T14:22:00.000Z"
"Oklahoma City vs Indiana Winner?","69.00%","2025-06-19T14:23:00.000Z"
"Oklahoma City vs Indiana Winner?","68.98%","2025-06-19T14:24:00.000Z"
"Oklahoma City vs Indiana Winner?","68.98%","2025-06-19T14:25:00.000Z"
"Oklahoma City vs Indiana Winner?","68.98%","2025-06-19T14:26:00.000Z"
"Oklahoma City vs Indiana Winner?","68.98%","2025-06-19T14:27:00.000Z"
"Oklahoma City vs Indiana Winner?","68.98%","2025-06-19T14:28:00.000Z"
"Oklahoma City vs Indiana Winner?","68.98%","2025-06-19T14:29:00.000Z"
"Oklahoma City vs Indiana Winner?","68.98%","2025-06-19T14:30:00.000Z"
"Oklahoma City vs Indiana Winner?","68.98%","2025-06-19T14:31:00.000Z"
"Oklahoma City vs Indiana Winner?","67.37%","2025-06-19T14:32:00.000Z"
"Oklahoma City vs Indiana Winner?","67.37%","2025-06-19T14:33:00.000Z"
"Oklahoma City vs Indiana Winner?","67.37%","2025-06-19T14:34:00.000Z"
"Oklahoma City vs Indiana Winner?","67.37%","2025-06-19T14:35:00.000Z"
"Oklahoma City vs Indiana Winner?","67.37%","2025-06-19T14:36:00.000Z"
"Oklahoma City vs Indiana Winner?","67.37%","2025-06-19T14:37:00.000Z"
"Oklahoma City vs Indiana Winner?","67.37%","2025-06-19T14:38:00.000Z"
"Oklahoma City vs Indiana Winner?","67.37%","2025-06-19T14:39:00.000Z"
"Oklahoma City vs Indiana Winner?","68.55%","2025-06-19T14:40:00.000Z"
"Oklahoma City vs Indiana Winner?","68.55%","2025-06-19T14:41:00.000Z"
"Oklahoma City vs Indiana Winner?","68.55%","2025-06-19T14:42:00.000Z"
"Oklahoma City vs Indiana Winner?","68.55%","2025-06-19T14:43:00.000Z"
"Oklahoma City vs Indiana Winner?","68.55%","2025-06-19T14:44:00.000Z"
"Oklahoma City vs Indiana Winner?","68.55%","2025-06-19T14:45:00.000Z"
"Oklahoma City vs Indiana Winner?","68.55%","2025-06-19T14:46:00.000Z"
"Oklahoma City vs Indiana Winner?","68.55%","2025-06-19T14:47:00.000Z"
"Oklahoma City vs Indiana Winner?","67.01%","2025-06-19T14:48:00.000Z"
"Oklahoma City vs Indiana Winner?","67.01%","2025-06-19T14:49:00.000Z"
"Oklahoma City vs Indiana Winner?","67.01%","2025-06-19T14:50:00.000Z"
"Oklahoma City vs Indiana Winner?","67.01%","2025-06-19T14:51:00.000Z"
"Oklahoma City vs Indiana Winner?","67.01%","2025-06-19T14:52:00.000Z"
"Oklahoma City vs Indiana Winner?","67.01%","2025-06-19T14:53:00.000Z"
"Oklahoma City vs Indiana Winner?","67.01%","2025-06-19T14:54:00.000Z"
"Oklahoma City vs Indiana Winner?","67.01%","2025-06-19T14:55:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T14:56:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T14:57:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T14:58:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T14:59:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:00:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:01:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:02:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:03:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T15:04:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T15:05:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T15:06:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T15:07:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T15:08:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T15:09:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T15:10:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T15:11:00.000Z"
"Oklahoma City vs Indiana Winner?","67.74%","2025-06-19T15:12:00.000Z"
"Oklahoma City vs Indiana Winner?","67.74%","2025-06-19T15:13:00.000Z"
"Oklahoma City vs Indiana Winner?","67.74%","2025-06-19T15:14:00.000Z"
"Oklahoma City vs Indiana Winner?","67.74%","2025-06-19T15:15:00.000Z"
"Oklahoma City vs Indiana Winner?","67.74%","2025-06-19T15:16:00.000Z"
"Oklahoma City vs Indiana Winner?","67.74%","2025-06-19T15:17:00.000Z"
"Oklahoma City vs Indiana Winner?","67.74%","2025-06-19T15:18:00.000Z"
"Oklahoma City vs Indiana Winner?","67.74%","2025-06-19T15:19:00.000Z"
"Oklahoma City vs Indiana Winner?","67.93%","2025-06-19T15:20:00.000Z"
"Oklahoma City vs Indiana Winner?","67.93%","2025-06-19T15:21:00.000Z"
"Oklahoma City vs Indiana Winner?","67.93%","2025-06-19T15:22:00.000Z"
"Oklahoma City vs Indiana Winner?","67.93%","2025-06-19T15:23:00.000Z"
"Oklahoma City vs Indiana Winner?","67.93%","2025-06-19T15:24:00.000Z"
"Oklahoma City vs Indiana Winner?","67.93%","2025-06-19T15:25:00.000Z"
"Oklahoma City vs Indiana Winner?","67.93%","2025-06-19T15:26:00.000Z"
"Oklahoma City vs Indiana Winner?","67.93%","2025-06-19T15:27:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:28:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:29:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:30:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:31:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:32:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:33:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:34:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:35:00.000Z"
"Oklahoma City vs Indiana Winner?","67.44%","2025-06-19T15:36:00.000Z"
"Oklahoma City vs Indiana Winner?","67.44%","2025-06-19T15:37:00.000Z"
"Oklahoma City vs Indiana Winner?","67.44%","2025-06-19T15:38:00.000Z"
"Oklahoma City vs Indiana Winner?","67.44%","2025-06-19T15:39:00.000Z"
"Oklahoma City vs Indiana Winner?","67.44%","2025-06-19T15:40:00.000Z"
"Oklahoma City vs Indiana Winner?","67.44%","2025-06-19T15:41:00.000Z"
"Oklahoma City vs Indiana Winner?","67.44%","2025-06-19T15:42:00.000Z"
"Oklahoma City vs Indiana Winner?","67.44%","2025-06-19T15:43:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:44:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:45:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:46:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:47:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:48:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:49:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:50:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T15:51:00.000Z"
"Oklahoma City vs Indiana Winner?","67.91%","2025-06-19T15:52:00.000Z"
"Oklahoma City vs Indiana Winner?","67.91%","2025-06-19T15:53:00.000Z"
"Oklahoma City vs Indiana Winner?","67.91%","2025-06-19T15:54:00.000Z"
"Oklahoma City vs Indiana Winner?","67.91%","2025-06-19T15:55:00.000Z"
"Oklahoma City vs Indiana Winner?","67.91%","2025-06-19T15:56:00.000Z"
"Oklahoma City vs Indiana Winner?","67.91%","2025-06-19T15:57:00.000Z"
"Oklahoma City vs Indiana Winner?","67.91%","2025-06-19T15:58:00.000Z"
"Oklahoma City vs Indiana Winner?","67.91%","2025-06-19T15:59:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:00:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:01:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:02:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:03:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:04:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:05:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:06:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:07:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:08:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:09:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:10:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:11:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:12:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:13:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:14:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:15:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:16:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:17:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:18:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:19:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:20:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:21:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:22:00.000Z"
"Oklahoma City vs Indiana Winner?","67.96%","2025-06-19T16:23:00.000Z"
"Oklahoma City vs Indiana Winner?","67.62%","2025-06-19T16:24:00.000Z"
"Oklahoma City vs Indiana Winner?","67.62%","2025-06-19T16:25:00.000Z"
"Oklahoma City vs Indiana Winner?","67.62%","2025-06-19T16:26:00.000Z"
"Oklahoma City vs Indiana Winner?","67.62%","2025-06-19T16:27:00.000Z"
"Oklahoma City vs Indiana Winner?","67.62%","2025-06-19T16:28:00.000Z"
"Oklahoma City vs Indiana Winner?","67.62%","2025-06-19T16:29:00.000Z"
"Oklahoma City vs Indiana Winner?","67.62%","2025-06-19T16:30:00.000Z"
"Oklahoma City vs Indiana Winner?","67.62%","2025-06-19T16:31:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T16:32:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T16:33:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T16:34:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T16:35:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T16:36:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T16:37:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T16:38:00.000Z"
"Oklahoma City vs Indiana Winner?","67.95%","2025-06-19T16:39:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:40:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:41:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:42:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:43:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:44:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:45:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:46:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:47:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-19T16:48:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-19T16:49:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-19T16:50:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-19T16:51:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-19T16:52:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-19T16:53:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-19T16:54:00.000Z"
"Oklahoma City vs Indiana Winner?","67.99%","2025-06-19T16:55:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:56:00.000Z"
"Oklahoma City vs Indiana Winner?","68.00%","2025-06-19T16:57:00.000Z"
